,FIRE_YEAR,STATE,NWCG_REPORTING_AGENCY,Count
2744,2005,TX,NPS,53
2745,2005,TX,ST/C&L,6385
2746,2005,TX,TRIBE,7
2747,2005,UT,BIA,43
2748,2005,UT,BLM,549
2749,2005,UT,FS,269
2750,2005,UT,FWS,1
2751,2005,UT,NPS,26
2752,2005,UT,ST/C&L,469
2753,2005,VA,FS,25
2754,2005,VA,NPS,10
2755,2005,VA,ST/C&L,751
2756,2005,VT,FS,1
2757,2005,VT,ST/C&L,25
2758,2005,WA,BIA,180
2759,2005,WA,BLM,10
2760,2005,WA,FS,208
2761,2005,WA,FWS,42
2762,2005,WA,NPS,32
2763,2005,WA,ST/C&L,614
2764,2005,WA,TRIBE,3
2765,2005,WI,BIA,96
2766,2005,WI,FS,59
2767,2005,WI,FWS,14
2768,2005,WI,NPS,1
2769,2005,WI,ST/C&L,1395
2770,2005,WV,FS,16
2771,2005,WV,NPS,5
2772,2005,WV,ST/C&L,740
2773,2005,WY,BIA,33
2774,2005,WY,BLM,109
2775,2005,WY,FS,197
2776,2005,WY,FWS,1
2777,2005,WY,IA,2
2778,2005,WY,NPS,27
2779,2005,WY,ST/C&L,152
2780,2006,AK,BLM,78
2781,2006,AK,FS,15
2782,2006,AK,FWS,5
2783,2006,AK,NPS,1
2784,2006,AK,ST/C&L,202
2785,2006,AL,FS,68
2786,2006,AL,FWS,4
2787,2006,AL,NPS,7
2788,2006,AL,ST/C&L,3868
2789,2006,AR,FS,199
2790,2006,AR,FWS,7
2791,2006,AR,NPS,27
2792,2006,AR,ST/C&L,2338
2793,2006,AZ,BIA,868
2794,2006,AZ,BLM,466
2795,2006,AZ,FS,1355
2796,2006,AZ,FWS,39
2797,2006,AZ,NPS,61
2798,2006,AZ,ST/C&L,526
2799,2006,CA,BIA,314
2800,2006,CA,BLM,1372
2801,2006,CA,FS,2023
2802,2006,CA,FWS,428
2803,2006,CA,NPS,185
2804,2006,CA,ST/C&L,7716
2805,2006,CO,BIA,169
2806,2006,CO,BLM,657
2807,2006,CO,FS,432
2808,2006,CO,FWS,6
2809,2006,CO,IA,4
2810,2006,CO,NPS,46
2811,2006,CO,ST/C&L,2
2812,2006,CT,ST/C&L,372
2813,2006,DC,NPS,3
2814,2006,FL,BIA,38
2815,2006,FL,DOD,3
2816,2006,FL,FS,181
2817,2006,FL,FWS,85
2818,2006,FL,NPS,64
2819,2006,FL,ST/C&L,4717
2820,2006,FL,TRIBE,11
2821,2006,GA,FS,72
2822,2006,GA,FWS,22
2823,2006,GA,NPS,1
2824,2006,GA,ST/C&L,8830
2825,2006,HI,ST/C&L,789
2826,2006,IA,BIA,8
2827,2006,IA,FWS,10
2828,2006,IA,ST/C&L,424
2829,2006,ID,BIA,19
2830,2006,ID,BLM,369
2831,2006,ID,FS,1069
2832,2006,ID,FWS,5
2833,2006,ID,ST/C&L,379
2834,2006,ID,TRIBE,47
2835,2006,IL,FS,22
2836,2006,IL,FWS,2
2837,2006,IL,ST/C&L,10
2838,2006,IN,FS,9
2839,2006,IN,NPS,19
2840,2006,IN,ST/C&L,58
2841,2006,KS,BIA,22
2842,2006,KS,FS,8
2843,2006,KS,FWS,42
2844,2006,KS,ST/C&L,275
2845,2006,KS,TRIBE,2
2846,2006,KY,FS,87
2847,2006,KY,NPS,5
2848,2006,KY,ST/C&L,1792
2849,2006,LA,FS,74
2850,2006,LA,FWS,44
2851,2006,LA,ST/C&L,3013
2852,2006,MA,FWS,2
2853,2006,MA,NPS,1
2854,2006,MA,ST/C&L,28
2855,2006,MD,FWS,32
2856,2006,MD,NPS,9
2857,2006,MD,ST/C&L,677
2858,2006,ME,FS,1
2859,2006,ME,FWS,6
2860,2006,ME,ST/C&L,616
2861,2006,MI,BIA,7
2862,2006,MI,FS,125
2863,2006,MI,FWS,4
2864,2006,MI,NPS,2
2865,2006,MI,ST/C&L,396
2866,2006,MN,BIA,561
2867,2006,MN,FS,194
2868,2006,MN,FWS,71
2869,2006,MN,NPS,9
2870,2006,MN,ST/C&L,1673
2871,2006,MO,FS,169
2872,2006,MO,FWS,4
2873,2006,MO,NPS,3
2874,2006,MO,ST/C&L,265
2875,2006,MS,FS,236
2876,2006,MS,FWS,58
2877,2006,MS,NPS,29
2878,2006,MS,ST/C&L,5210
2879,2006,MT,BIA,994
2880,2006,MT,BLM,141
2881,2006,MT,FS,868
2882,2006,MT,FWS,34
2883,2006,MT,NPS,16
2884,2006,MT,ST/C&L,407
2885,2006,NC,BIA,32
2886,2006,NC,FS,112
2887,2006,NC,FWS,16
2888,2006,NC,NPS,1
2889,2006,NC,ST/C&L,4898
2890,2006,ND,BIA,975
2891,2006,ND,FS,30
2892,2006,ND,FWS,50
2893,2006,ND,IA,1
2894,2006,ND,NPS,2
2895,2006,ND,ST/C&L,2
2896,2006,NE,BIA,35
2897,2006,NE,FS,17
2898,2006,NE,FWS,14
2899,2006,NE,NPS,1
2900,2006,NE,ST/C&L,55
2901,2006,NH,FS,4
2902,2006,NH,ST/C&L,107
2903,2006,NJ,FWS,11
2904,2006,NJ,NPS,1
2905,2006,NJ,ST/C&L,1564
2906,2006,NM,BIA,402
2907,2006,NM,BLM,245
2908,2006,NM,FS,565
2909,2006,NM,FWS,6
2910,2006,NM,NPS,29
2911,2006,NM,ST/C&L,749
2912,2006,NV,BLM,884
2913,2006,NV,DOE,1
2914,2006,NV,FS,120
2915,2006,NV,FWS,18
2916,2006,NV,NPS,8
2917,2006,NV,ST/C&L,2
2918,2006,NV,TRIBE,18
2919,2006,NY,FWS,1
2920,2006,NY,NPS,20
2921,2006,NY,ST/C&L,6608
2922,2006,OH,FS,102
2923,2006,OH,NPS,1
2924,2006,OH,ST/C&L,119
2925,2006,OK,BIA,1362
2926,2006,OK,FS,73
2927,2006,OK,FWS,52
2928,2006,OK,NPS,6
2929,2006,OK,ST/C&L,1513
2930,2006,OK,TRIBE,235
2931,2006,OR,BIA,118
2932,2006,OR,BLM,507
2933,2006,OR,FS,1362
2934,2006,OR,FWS,19
2935,2006,OR,NPS,10
2936,2006,OR,ST/C&L,1168
2937,2006,PA,FS,25
2938,2006,PA,FWS,1
2939,2006,PA,NPS,3
2940,2006,PA,ST/C&L,845
2941,2006,PR,FWS,11
2942,2006,PR,IA,2518
2943,2006,RI,ST/C&L,25
2944,2006,SC,FS,75
2945,2006,SC,FWS,19
2946,2006,SC,ST/C&L,2761
2947,2006,SD,BIA,1443
2948,2006,SD,BLM,11
2949,2006,SD,FS,137
2950,2006,SD,FWS,13
2951,2006,SD,NPS,8
2952,2006,SD,ST/C&L,1034
2953,2006,TN,FS,48
2954,2006,TN,FWS,1
2955,2006,TN,NPS,18
2956,2006,TN,ST/C&L,2116
2957,2006,TX,FS,97
2958,2006,TX,FWS,202
2959,2006,TX,NPS,124
2960,2006,TX,ST/C&L,14590
2961,2006,TX,TRIBE,6
2962,2006,UT,BIA,68
2963,2006,UT,BLM,847
2964,2006,UT,FS,366
2965,2006,UT,NPS,34
2966,2006,UT,ST/C&L,607
2967,2006,VA,FS,34
2968,2006,VA,FWS,1
2969,2006,VA,NPS,11
2970,2006,VA,ST/C&L,1222
2971,2006,VT,FS,3
2972,2006,VT,NPS,1
2973,2006,WA,BIA,234
2974,2006,WA,BLM,14
2975,2006,WA,FS,348
2976,2006,WA,FWS,61
2977,2006,WA,NPS,32
2978,2006,WA,ST/C&L,884
2979,2006,WA,TRIBE,4
2980,2006,WI,BIA,110
2981,2006,WI,FS,67
2982,2006,WI,FWS,24
2983,2006,WI,NPS,3
2984,2006,WI,ST/C&L,1453
2985,2006,WV,FS,4
2986,2006,WV,NPS,8
2987,2006,WV,ST/C&L,1014
2988,2006,WY,BIA,76
2989,2006,WY,BLM,260
2990,2006,WY,FS,193
2991,2006,WY,FWS,1
2992,2006,WY,IA,1
2993,2006,WY,NPS,24
2994,2006,WY,ST/C&L,214
2995,2007,AK,BLM,233
2996,2007,AK,FS,20
2997,2007,AK,FWS,25
2998,2007,AK,NPS,5
2999,2007,AK,ST/C&L,230
3000,2007,AL,FS,122
3001,2007,AL,FWS,3
3002,2007,AL,NPS,6
3003,2007,AL,ST/C&L,3702
3004,2007,AR,FS,99
3005,2007,AR,FWS,6
3006,2007,AR,NPS,15
3007,2007,AR,ST/C&L,1180
3008,2007,AZ,BIA,758
3009,2007,AZ,BLM,205
3010,2007,AZ,FS,1128
3011,2007,AZ,FWS,7
3012,2007,AZ,NPS,53
3013,2007,AZ,ST/C&L,291
3014,2007,CA,BIA,290
3015,2007,CA,BLM,2682
3016,2007,CA,DOD,1
3017,2007,CA,FS,1608
3018,2007,CA,FWS,277
3019,2007,CA,NPS,142
3020,2007,CA,ST/C&L,8428
3021,2007,CO,BIA,168
3022,2007,CO,BLM,552
3023,2007,CO,FS,311
3024,2007,CO,FWS,4
3025,2007,CO,NPS,35
3026,2007,CT,FWS,1
3027,2007,CT,ST/C&L,330
3028,2007,DC,NPS,1
3029,2007,DE,FWS,2
3030,2007,FL,BIA,36
3031,2007,FL,DOD,8
3032,2007,FL,FS,192
3033,2007,FL,FWS,84
3034,2007,FL,NPS,108
3035,2007,FL,ST/C&L,4146
3036,2007,FL,TRIBE,3
3037,2007,GA,FS,91
3038,2007,GA,FWS,40
3039,2007,GA,ST/C&L,8586
3040,2007,HI,FWS,1
3041,2007,HI,NPS,5
3042,2007,HI,ST/C&L,958
3043,2007,IA,BIA,2
3044,2007,IA,FWS,6
3045,2007,IA,ST/C&L,135
3046,2007,ID,BIA,29
3047,2007,ID,BLM,454
3048,2007,ID,FS,741
3049,2007,ID,FWS,4
3050,2007,ID,NPS,1
3051,2007,ID,ST/C&L,287
3052,2007,ID,TRIBE,73
3053,2007,IL,FS,32
3054,2007,IL,FWS,1
3055,2007,IL,ST/C&L,66
3056,2007,IN,FS,17
3057,2007,IN,FWS,1
3058,2007,IN,NPS,20
3059,2007,IN,ST/C&L,89
3060,2007,KS,BIA,16
3061,2007,KS,FS,7
3062,2007,KS,FWS,29
3063,2007,KS,ST/C&L,141
3064,2007,KS,TRIBE,3
3065,2007,KY,FS,127
3066,2007,KY,NPS,5
3067,2007,KY,ST/C&L,1949
3068,2007,LA,FS,43
3069,2007,LA,FWS,20
3070,2007,MA,FWS,2
3071,2007,MA,NPS,1
3072,2007,MA,ST/C&L,31
3073,2007,MD,FWS,30
3074,2007,MD,NPS,8
3075,2007,MD,ST/C&L,560
3076,2007,ME,FWS,5
3077,2007,ME,NPS,1
3078,2007,ME,ST/C&L,475
3079,2007,MI,BIA,6
3080,2007,MI,FS,111
3081,2007,MI,FWS,6
3082,2007,MI,NPS,1
3083,2007,MI,ST/C&L,392
3084,2007,MN,BIA,431
3085,2007,MN,FS,118
3086,2007,MN,FWS,30
3087,2007,MN,NPS,9
3088,2007,MN,ST/C&L,1199
3089,2007,MO,FS,143
3090,2007,MO,NPS,5
3091,2007,MO,ST/C&L,375
3092,2007,MS,BIA,8
3093,2007,MS,FS,150
3094,2007,MS,FWS,27
3095,2007,MS,NPS,22
3096,2007,MS,ST/C&L,2560
3097,2007,MT,BIA,547
3098,2007,MT,BLM,139
3099,2007,MT,FS,865
3100,2007,MT,FWS,12
3101,2007,MT,NPS,17
3102,2007,MT,ST/C&L,417
3103,2007,NC,BIA,87
3104,2007,NC,FS,183
3105,2007,NC,FWS,21
3106,2007,NC,NPS,11
3107,2007,NC,ST/C&L,6982
3108,2007,ND,BIA,738
3109,2007,ND,FS,21
3110,2007,ND,FWS,19
3111,2007,ND,NPS,2
3112,2007,ND,ST/C&L,85
3113,2007,NE,BIA,14
3114,2007,NE,FS,20
3115,2007,NE,FWS,4
3116,2007,NE,NPS,1
3117,2007,NE,ST/C&L,779
3118,2007,NH,FS,4
3119,2007,NH,ST/C&L,91
3120,2007,NJ,FWS,8
3121,2007,NJ,NPS,2
3122,2007,NJ,ST/C&L,1111
3123,2007,NM,BIA,240
3124,2007,NM,BLM,232
3125,2007,NM,FS,431
3126,2007,NM,FWS,4
3127,2007,NM,NPS,25
3128,2007,NM,ST/C&L,492
3129,2007,NV,BLM,571
3130,2007,NV,FS,87
3131,2007,NV,FWS,10
3132,2007,NV,NPS,16
3133,2007,NV,TRIBE,14
3134,2007,NY,FWS,2
3135,2007,NY,NPS,19
3136,2007,NY,ST/C&L,6296
3137,2007,OH,FS,79
3138,2007,OH,ST/C&L,180
3139,2007,OK,BIA,284
3140,2007,OK,FS,23
3141,2007,OK,FWS,14
3142,2007,OK,NPS,2
3143,2007,OK,ST/C&L,895
3144,2007,OK,TRIBE,107
3145,2007,OR,BIA,95
3146,2007,OR,BLM,336
3147,2007,OR,BOR,1
3148,2007,OR,FS,950
3149,2007,OR,FWS,28
3150,2007,OR,NPS,18
3151,2007,OR,ST/C&L,1084
3152,2007,PA,FS,13
3153,2007,PA,NPS,5
3154,2007,PA,ST/C&L,496
3155,2007,PR,FWS,36
3156,2007,PR,IA,3657
3157,2007,RI,ST/C&L,21
3158,2007,SC,FS,80
3159,2007,SC,FWS,12
3160,2007,SC,ST/C&L,3906
3161,2007,SD,BIA,871
3162,2007,SD,BLM,11
3163,2007,SD,FS,116
3164,2007,SD,FWS,2
3165,2007,SD,NPS,9
3166,2007,SD,ST/C&L,618
3167,2007,TN,FS,142
3168,2007,TN,FWS,1
3169,2007,TN,NPS,33
3170,2007,TN,ST/C&L,3217
3171,2007,TX,FS,21
3172,2007,TX,FWS,106
3173,2007,TX,NPS,57
3174,2007,TX,ST/C&L,5288
3175,2007,TX,TRIBE,5
3176,2007,UT,BIA,46
3177,2007,UT,BLM,474
3178,2007,UT,FS,290
3179,2007,UT,FWS,2
3180,2007,UT,NPS,41
3181,2007,UT,ST/C&L,693
3182,2007,VA,FS,43
3183,2007,VA,FWS,4
3184,2007,VA,NPS,24
3185,2007,VA,ST/C&L,1375
3186,2007,VT,FS,3
3187,2007,VT,ST/C&L,2
3188,2007,WA,BIA,267
3189,2007,WA,BLM,21
3190,2007,WA,FS,240
3191,2007,WA,FWS,68
3192,2007,WA,NPS,36
3193,2007,WA,ST/C&L,667
3194,2007,WA,TRIBE,3
3195,2007,WI,BIA,75
3196,2007,WI,FS,72
3197,2007,WI,FWS,15
3198,2007,WI,NPS,2
3199,2007,WI,ST/C&L,1323
3200,2007,WV,FS,21
3201,2007,WV,NPS,11
3202,2007,WV,ST/C&L,804
3203,2007,WY,BIA,39
3204,2007,WY,BLM,202
3205,2007,WY,FS,189
3206,2007,WY,NPS,39
3207,2007,WY,ST/C&L,126
3208,2008,AK,BLM,130
3209,2008,AK,FS,10
3210,2008,AK,FWS,15
3211,2008,AK,NPS,2
3212,2008,AK,ST/C&L,212
3213,2008,AL,FS,47
3214,2008,AL,FWS,5
3215,2008,AL,NPS,1
3216,2008,AL,ST/C&L,1953
3217,2008,AR,FS,39
3218,2008,AR,FWS,4
3219,2008,AR,NPS,13
3220,2008,AR,ST/C&L,827
3221,2008,AZ,BIA,596
3222,2008,AZ,BLM,215
3223,2008,AZ,FS,792
3224,2008,AZ,FWS,10
3225,2008,AZ,NPS,32
3226,2008,AZ,ST/C&L,253
3227,2008,CA,BIA,326
3228,2008,CA,BLM,227
3229,2008,CA,BOR,8
3230,2008,CA,DOD,2
3231,2008,CA,FS,1633
3232,2008,CA,FWS,74
3233,2008,CA,NPS,115
3234,2008,CA,ST/C&L,8209
3235,2008,CO,BIA,80
3236,2008,CO,BLM,423
3237,2008,CO,DOD,2
3238,2008,CO,FS,298
3239,2008,CO,FWS,1
3240,2008,CO,IA,2
3241,2008,CO,NPS,24
3242,2008,CO,ST/C&L,185
3243,2008,CT,ST/C&L,366
3244,2008,DC,NPS,1
3245,2008,FL,BIA,17
3246,2008,FL,DOD,3
3247,2008,FL,FS,136
3248,2008,FL,FWS,52
3249,2008,FL,NPS,61
3250,2008,FL,ST/C&L,2828
3251,2008,FL,TRIBE,3
3252,2008,GA,FS,52
3253,2008,GA,FWS,11
3254,2008,GA,NPS,1
3255,2008,GA,ST/C&L,5743
3256,2008,HI,FWS,3
3257,2008,HI,NPS,2
3258,2008,HI,ST/C&L,764
3259,2008,IA,BIA,5
3260,2008,IA,FWS,3
3261,2008,IA,ST/C&L,143
3262,2008,ID,BIA,20
3263,2008,ID,BLM,204
3264,2008,ID,DOE,1
3265,2008,ID,FS,506
3266,2008,ID,FWS,4
3267,2008,ID,ST/C&L,203
3268,2008,ID,TRIBE,48
3269,2008,IL,FS,10
3270,2008,IL,FWS,7
3271,2008,IL,ST/C&L,180
3272,2008,IN,FS,5
3273,2008,IN,FWS,1
3274,2008,IN,NPS,10
3275,2008,IN,ST/C&L,51
3276,2008,KS,BIA,7
3277,2008,KS,FS,6
3278,2008,KS,FWS,30
3279,2008,KS,ST/C&L,51
3280,2008,KS,TRIBE,1
3281,2008,KY,FS,79
3282,2008,KY,NPS,1
3283,2008,KY,ST/C&L,1483
3284,2008,LA,FS,63
3285,2008,LA,FWS,25
3286,2008,LA,ST/C&L,1350
3287,2008,MA,FWS,1
3288,2008,MA,NPS,1
3289,2008,MA,ST/C&L,10
3290,2008,MD,FWS,11
3291,2008,MD,NPS,2
3292,2008,MD,ST/C&L,517
3293,2008,ME,FWS,2
3294,2008,ME,ST/C&L,464
3295,2008,MI,BIA,2
3296,2008,MI,FS,119
3297,2008,MI,FWS,1
3298,2008,MI,NPS,2
3299,2008,MI,ST/C&L,320
3300,2008,MN,BIA,349
3301,2008,MN,FS,69
3302,2008,MN,FWS,18
3303,2008,MN,NPS,2
3304,2008,MN,ST/C&L,727
3305,2008,MO,FS,57
3306,2008,MO,NPS,3
3307,2008,MO,ST/C&L,76
3308,2008,MS,BIA,2
3309,2008,MS,FS,85
3310,2008,MS,FWS,37
3311,2008,MS,NPS,21
3312,2008,MS,ST/C&L,1867
3313,2008,MT,BIA,614
3314,2008,MT,BLM,94
3315,2008,MT,FS,509
3316,2008,MT,FWS,12
3317,2008,MT,NPS,8
3318,2008,MT,ST/C&L,295
3319,2008,NC,BIA,29
3320,2008,NC,FS,143
3321,2008,NC,FWS,19
3322,2008,NC,NPS,11
3323,2008,NC,ST/C&L,4180
3324,2008,ND,BIA,615
3325,2008,ND,FS,54
3326,2008,ND,FWS,29
3327,2008,ND,NPS,4
3328,2008,ND,ST/C&L,21
3329,2008,NE,BIA,6
3330,2008,NE,FS,1
3331,2008,NE,FWS,6
3332,2008,NE,NPS,3
3333,2008,NE,ST/C&L,595
3334,2008,NH,FS,1
3335,2008,NH,ST/C&L,101
3336,2008,NJ,FWS,7
3337,2008,NJ,NPS,6
3338,2008,NJ,ST/C&L,1236
3339,2008,NM,BIA,317
3340,2008,NM,BLM,225
3341,2008,NM,FS,260
3342,2008,NM,FWS,6
3343,2008,NM,NPS,10
3344,2008,NM,ST/C&L,46
3345,2008,NV,BIA,4
3346,2008,NV,BLM,338
3347,2008,NV,FS,73
3348,2008,NV,FWS,7
3349,2008,NV,NPS,10
3350,2008,NV,ST/C&L,2
3351,2008,NV,TRIBE,13
3352,2008,NY,FWS,3
3353,2008,NY,NPS,34
3354,2008,NY,ST/C&L,7118
3355,2008,OH,FS,44
3356,2008,OH,ST/C&L,72
3357,2008,OK,BIA,1098
3358,2008,OK,FS,44
3359,2008,OK,FWS,23
3360,2008,OK,NPS,1
3361,2008,OK,ST/C&L,799
3362,2008,OK,TRIBE,196
3363,2008,OR,BIA,110
3364,2008,OR,BLM,302
3365,2008,OR,FS,1305
3366,2008,OR,FWS,20
3367,2008,OR,NPS,15
3368,2008,OR,ST/C&L,916
3369,2008,PA,FS,10
3370,2008,PA,NPS,5
3371,2008,PA,ST/C&L,637
3372,2008,PR,FWS,17
3373,2008,RI,ST/C&L,135
3374,2008,SC,FS,84
3375,2008,SC,FWS,6
3376,2008,SC,ST/C&L,2654
3377,2008,SD,BIA,632
3378,2008,SD,BLM,2
3379,2008,SD,FS,39
3380,2008,SD,FWS,6
3381,2008,SD,NPS,4
3382,2008,SD,ST/C&L,507
3383,2008,TN,FS,53
3384,2008,TN,NPS,22
3385,2008,TN,ST/C&L,1353
3386,2008,TX,FS,64
3387,2008,TX,FWS,269
3388,2008,TX,NPS,68
3389,2008,TX,ST/C&L,17652
3390,2008,TX,TRIBE,15
3391,2008,UT,BIA,34
3392,2008,UT,BLM,366
3393,2008,UT,FS,179
3394,2008,UT,FWS,2
3395,2008,UT,NPS,25
3396,2008,UT,ST/C&L,455
3397,2008,VA,FS,45
3398,2008,VA,FWS,2
3399,2008,VA,NPS,21
3400,2008,VA,ST/C&L,1220
3401,2008,VT,FS,4
3402,2008,VT,ST/C&L,1
3403,2008,WA,BIA,269
3404,2008,WA,BLM,24
3405,2008,WA,FS,282
3406,2008,WA,FWS,51
3407,2008,WA,NPS,62
3408,2008,WA,ST/C&L,801
3409,2008,WA,TRIBE,1
3410,2008,WI,BIA,38
3411,2008,WI,FS,37
3412,2008,WI,FWS,1
3413,2008,WI,ST/C&L,737
3414,2008,WV,FS,14
3415,2008,WV,FWS,1
3416,2008,WV,NPS,11
3417,2008,WV,ST/C&L,860
3418,2008,WY,BIA,49
3419,2008,WY,BLM,83
3420,2008,WY,FS,145
3421,2008,WY,NPS,11
3422,2008,WY,ST/C&L,161
3423,2009,AK,BIA,3
3424,2009,AK,BLM,185
3425,2009,AK,FS,39
3426,2009,AK,FWS,14
3427,2009,AK,NPS,7
3428,2009,AK,ST/C&L,265
3429,2009,AL,FS,27
3430,2009,AL,FWS,7
3431,2009,AL,NPS,2
3432,2009,AL,ST/C&L,1334
3433,2009,AR,FS,49
3434,2009,AR,NPS,11
3435,2009,AR,ST/C&L,1016
3436,2009,AZ,BIA,777
3437,2009,AZ,BLM,221
3438,2009,AZ,FS,995
3439,2009,AZ,FWS,5
3440,2009,AZ,NPS,43
3441,2009,AZ,ST/C&L,411
3442,2009,CA,BIA,305
3443,2009,CA,BLM,280
3444,2009,CA,BOR,1
3445,2009,CA,DOD,3
3446,2009,CA,FS,1583
3447,2009,CA,FWS,86
3448,2009,CA,NPS,101
3449,2009,CA,ST/C&L,7503
3450,2009,CO,BIA,112
3451,2009,CO,BLM,492
3452,2009,CO,DOD,2
3453,2009,CO,FS,304
3454,2009,CO,FWS,1
3455,2009,CO,IA,1
3456,2009,CO,NPS,40
3457,2009,CT,ST/C&L,257
3458,2009,DC,NPS,1
3459,2009,FL,BIA,15
3460,2009,FL,DOD,1
3461,2009,FL,FS,118
3462,2009,FL,FWS,45
3463,2009,FL,NPS,42
3464,2009,FL,ST/C&L,2786
3465,2009,FL,TRIBE,1
3466,2009,GA,FS,37
3467,2009,GA,FWS,3
3468,2009,GA,NPS,2
3469,2009,GA,ST/C&L,4134
3470,2009,HI,NPS,2
3471,2009,HI,ST/C&L,815
3472,2009,IA,BIA,24
3473,2009,IA,FWS,5
3474,2009,IA,ST/C&L,673
3475,2009,ID,BIA,14
3476,2009,ID,BLM,253
3477,2009,ID,FS,605
3478,2009,ID,FWS,4
3479,2009,ID,ST/C&L,283
3480,2009,ID,TRIBE,39
3481,2009,IL,FS,37
3482,2009,IL,FWS,10
3483,2009,IL,ST/C&L,300
3484,2009,IN,FS,28
3485,2009,IN,NPS,17
3486,2009,KS,BIA,13
3487,2009,KS,DOD,5
3488,2009,KS,FS,1
3489,2009,KS,FWS,27
3490,2009,KS,ST/C&L,25
3491,2009,KY,FS,54
3492,2009,KY,NPS,2
3493,2009,KY,ST/C&L,1363
3494,2009,LA,FS,42
3495,2009,LA,FWS,21
3496,2009,LA,ST/C&L,1479
3497,2009,MA,NPS,1
3498,2009,MD,FWS,8
3499,2009,MD,NPS,4
3500,2009,MD,ST/C&L,249
3501,2009,ME,FWS,1
3502,2009,ME,NPS,1
3503,2009,ME,ST/C&L,481
3504,2009,MI,BIA,10
3505,2009,MI,FS,154
3506,2009,MI,FWS,2
3507,2009,MI,NPS,2
3508,2009,MI,ST/C&L,318
3509,2009,MN,BIA,345
3510,2009,MN,FS,55
3511,2009,MN,FWS,28
3512,2009,MN,NPS,3
3513,2009,MN,ST/C&L,802
3514,2009,MO,FS,176
3515,2009,MO,FWS,3
3516,2009,MO,NPS,17
3517,2009,MO,ST/C&L,43
3518,2009,MS,BIA,2
3519,2009,MS,FS,62
3520,2009,MS,FWS,35
3521,2009,MS,NPS,24
3522,2009,MS,ST/C&L,1842
3523,2009,MT,BIA,630
3524,2009,MT,BLM,111
3525,2009,MT,FS,591
3526,2009,MT,FWS,17
3527,2009,MT,NPS,18
3528,2009,MT,ST/C&L,295
3529,2009,NC,BIA,45
3530,2009,NC,FS,90
3531,2009,NC,FWS,7
3532,2009,NC,NPS,6
3533,2009,NC,ST/C&L,3163
3534,2009,ND,BIA,389
3535,2009,ND,FS,5
3536,2009,ND,FWS,12
3537,2009,ND,NPS,9
3538,2009,NE,BIA,22
3539,2009,NE,FS,8
3540,2009,NE,ST/C&L,685
3541,2009,NH,FS,1
3542,2009,NH,ST/C&L,67
3543,2009,NJ,FWS,5
3544,2009,NJ,NPS,3
3545,2009,NJ,ST/C&L,772
3546,2009,NM,BIA,207
3547,2009,NM,BLM,242
3548,2009,NM,FS,370
3549,2009,NM,FWS,14
3550,2009,NM,NPS,12
3551,2009,NM,ST/C&L,601
3552,2009,NV,BIA,1
3553,2009,NV,BLM,436
3554,2009,NV,FS,104
3555,2009,NV,FWS,12
3556,2009,NV,NPS,8
3557,2009,NV,ST/C&L,3
3558,2009,NV,TRIBE,6
3559,2009,NY,NPS,7
3560,2009,NY,ST/C&L,5757
3561,2009,OH,FS,85
3562,2009,OH,ST/C&L,159
3563,2009,OK,BIA,602
3564,2009,OK,FS,59
3565,2009,OK,FWS,23
3566,2009,OK,NPS,3
3567,2009,OK,ST/C&L,1190
3568,2009,OK,TRIBE,172
3569,2009,OR,BIA,67
3570,2009,OR,BLM,643
3571,2009,OR,FS,995
3572,2009,OR,FWS,7
3573,2009,OR,NPS,32
3574,2009,OR,ST/C&L,560
3575,2009,PA,FS,11
3576,2009,PA,NPS,3
3577,2009,PA,ST/C&L,618
3578,2009,PR,FWS,7
3579,2009,PR,IA,1683
3580,2009,RI,ST/C&L,47
3581,2009,SC,FS,38
3582,2009,SC,FWS,9
3583,2009,SC,NPS,1
3584,2009,SC,ST/C&L,1709
3585,2009,SD,BIA,488
3586,2009,SD,FS,53
3587,2009,SD,FWS,4
3588,2009,SD,NPS,5
3589,2009,SD,ST/C&L,434
3590,2009,TN,FS,37
3591,2009,TN,NPS,8
3592,2009,TN,ST/C&L,1432
3593,2009,TX,FS,70
3594,2009,TX,FWS,253
3595,2009,TX,NPS,98
3596,2009,TX,ST/C&L,13713
3597,2009,TX,TRIBE,8
3598,2009,UT,BIA,39
3599,2009,UT,BLM,545
3600,2009,UT,FS,208
3601,2009,UT,FWS,2
3602,2009,UT,NPS,20
3603,2009,UT,ST/C&L,341
3604,2009,VA,FS,26
3605,2009,VA,NPS,13
3606,2009,VA,ST/C&L,745
3607,2009,VT,FS,1
3608,2009,WA,BIA,340
3609,2009,WA,BLM,22
3610,2009,WA,FS,524
3611,2009,WA,FWS,31
3612,2009,WA,NPS,79
3613,2009,WA,ST/C&L,1004
3614,2009,WI,BIA,93
3615,2009,WI,FS,62
3616,2009,WI,FWS,19
3617,2009,WI,NPS,1
3618,2009,WI,ST/C&L,1393
3619,2009,WV,FS,8
3620,2009,WV,NPS,7
3621,2009,WV,ST/C&L,962
3622,2009,WY,BIA,43
3623,2009,WY,BLM,149
3624,2009,WY,FS,132
3625,2009,WY,NPS,29
3626,2009,WY,ST/C&L,121
3627,2010,AK,BIA,1
3628,2010,AK,BLM,328
3629,2010,AK,FS,33
3630,2010,AK,FWS,22
3631,2010,AK,NPS,15
3632,2010,AK,ST/C&L,291
3633,2010,AL,FS,47
3634,2010,AL,FWS,1
